Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
11.5901 48.1411 20.69 -64.63 0.0 0.0 0.14 0.12 0.001 0.53 0.0 0.38 0256_GPS
12.5657 48.8742 19.8 -64.96 0.0 0.0 0.12 0.11 0.001 1.01 0.0 0.5 0257_GPS
11.5061 48.5321 20.73 -64.69 0.0 0.0 0.12 0.12 0.001 -0.1 0.0 0.54 0258_GPS
10.8934 48.3713 21.1 -64.65 0.0 0.0 0.12 0.17 0.001 -0.48 0.0 0.58 0259_GPS
13.4433 48.5684 19.29 -64.92 0.0 0.0 0.28 0.27 0.001 -0.02 0.0 0.84 0261_GPS
12.3502 48.1951 20.07 -64.78 0.0 0.0 0.21 0.22 0.001 0.09 0.0 0.71 0264_GPS
12.9327 48.4286 19.69 -65.01 0.0 0.0 0.3 0.3 0.001 0.35 0.0 0.86 0265_GPS
12.1612 48.5397 20.2 -65.12 0.0 0.0 0.09 0.22 0.001 0.52 0.0 0.39 0266_GPS
10.8909 49.889 20.45 -64.74 0.0 0.0 0.14 0.2 0.001 -0.1 0.0 0.65 0267_GPS
10.1616 49.737 21.28 -64.88 0.0 0.0 0.08 0.07 0.001 0.06 0.0 0.34 0268_GPS
10.4156 47.6023 22.25 -64.38 0.0 0.0 0.3 0.3 0.001 0.18 0.0 0.85 0269_GPS
11.5679 47.7611 21.02 -64.98 0.0 0.0 0.29 0.28 0.001 0.09 0.0 0.83 0270_GPS
11.1431 47.8382 21.29 -64.33 0.0 0.0 0.21 0.14 0.001 0.71 0.0 0.61 0271_GPS
12.107 47.8676 20.3 -64.83 0.0 0.0 0.22 0.28 0.001 0.09 0.0 0.73 0272_GPS
10.4941 48.042 21.9 -64.68 0.0 0.0 0.09 0.1 0.001 0.57 0.0 0.39 0273_GPS
10.2791 48.4529 21.72 -64.84 0.0 0.0 0.09 0.1 0.001 -0.21 0.0 0.57 0274_GPS
10.5884 49.3069 21.28 -64.6 0.0 0.0 0.12 0.15 0.001 -0.12 0.0 0.78 0275_GPS
10.4987 48.8365 21.48 -64.76 0.0 0.0 0.08 0.09 0.001 -0.61 0.0 0.37 0276_GPS
11.197 48.9085 20.26 -64.46 0.0 0.0 0.13 0.18 0.001 1.21 0.0 0.69 0277_GPS
11.8638 48.9385 20.12 -64.87 0.0 0.0 0.12 0.16 0.001 0.5 0.0 0.55 0278_GPS
11.4475 49.2826 20.7 -65.2 0.0 0.0 0.17 0.15 0.001 0.32 0.0 0.66 0279_GPS
12.1089 49.3256 19.86 -64.94 0.0 0.0 0.11 0.11 0.001 -0.25 0.0 0.46 0280_GPS
12.5455 49.5119 19.44 -65.13 0.0 0.0 0.14 0.15 0.001 0.3 0.0 0.59 0281_GPS
11.6292 49.6904 20.23 -64.84 0.0 0.0 0.17 0.16 0.001 -0.36 0.0 0.75 0282_GPS
12.2445 49.9544 19.31 -65.0 0.0 0.0 0.19 0.19 0.001 -0.02 0.0 0.68 0283_GPS
