Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
3.8908	36.0539	-3.12	72.04	20.85	19.4	0.87	0.4	-0.0	0.0	0.0	0.0	AKET_GPS	1.42	0.74
359.5188	38.3389	-0.4	78.14	20.05	16.73	0.12	0.12	-0.0	0.0	0.0	0.0	ALAC_GPS	0.29	0.28
236.513	48.3898	-167.1	52.31	-7.91	-7.87	0.11	0.1	-0.01	0.0	0.0	0.0	ALBH_GPS	0.27	0.24
133.8855	-23.6701	-58.76	-64.36	31.9	59.27	0.19	0.17	0.001	0.0	0.0	0.0	ALIC_GPS	0.42	0.37
357.5406	36.8525	-6.96	81.56	18.67	16.52	0.13	0.12	0.01	0.0	0.0	0.0	ALME_GPS	0.31	0.28
297.6595	82.4943	-37.72	134.67	-21.43	7.57	0.33	0.41	-0.0	0.0	0.0	0.0	ALRT_GPS	0.65	0.75
13.3503	42.3682	19.7	49.82	19.56	15.66	0.34	0.37	-0.0	0.0	0.0	0.0	AQUI_GPS	0.67	0.69
58.5605	56.4298	53.64	-57.96	25.35	6.11	0.13	0.14	-0.01	0.0	0.0	0.0	ARTU_GPS	0.31	0.32
189.278	-14.3261	-140.86	-4.43	-60.42	37.13	0.37	0.26	0.001	0.0	0.0	0.0	ASPA_GPS	0.71	0.52
4.1243	36.4427	-3.22	70.71	19.48	18.38	0.21	0.24	-0.0	0.0	0.0	0.0	ATKJ_GPS	0.45	0.49
174.8344	-36.6028	-24.23	-30.18	3.98	40.06	0.14	0.26	0.01	0.0	0.0	0.0	AUCK_GPS	0.33	0.52
263.9977	64.3178	-133.06	101.45	-19.19	-3.62	0.22	0.2	0.001	0.0	0.0	0.0	BAKE_GPS	0.47	0.42
291.7783	44.395	-106.93	133.79	-15.55	7.29	0.18	0.16	0.001	0.0	0.0	0.0	BARH_GPS	0.4	0.35
1.4011	41.5996	9.68	73.97	19.21	16.31	0.16	0.15	0.01	0.0	0.0	0.0	BELL_GPS	0.36	0.34
