Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
86.38	37.413	1.21	14.67	32.39	11.37	0.84	0.87	0.001	0.0	0.0	0.0	w163_GPS	1.32	1.3
86.327	37.336	3.04	14.87	34.22	11.59	0.82	0.84	0.001	0.0	0.0	0.0	w164_GPS	1.29	1.26
86.333	37.213	3.37	15.63	34.55	12.35	0.83	0.86	0.001	0.0	0.0	0.0	w165_GPS	1.3	1.29
86.309	37.232	6.18	15.09	37.36	11.82	0.79	0.81	0.002	0.0	0.0	0.0	w166_GPS	1.25	1.23
86.264	36.994	2.9	15.7	34.08	12.44	0.81	0.83	0.001	0.0	0.0	0.0	w167_GPS	1.28	1.25
86.317	36.575	-1.52	14.63	29.65	11.37	0.84	0.86	0.001	0.0	0.0	0.0	w168_GPS	1.32	1.29
86.25	36.428	2.05	18.43	33.3	15.15	0.8	0.82	0.001	0.0	0.0	0.0	w169_GPS	1.27	1.24
86.056	36.253	0.39	18.95	31.66	15.74	0.79	0.81	0.001	0.0	0.0	0.0	w170_GPS	1.25	1.23
86.119	36.026	3.42	15.98	34.66	12.73	0.79	0.81	0.001	0.0	0.0	0.0	w171_GPS	1.25	1.23
86.283	35.657	3.44	19.84	34.56	16.74	0.79	0.81	0.001	0.0	0.0	0.0	w172_GPS	1.25	1.23
86.056	35.853	3.63	19.93	34.88	16.7	0.79	0.81	0.001	0.0	0.0	0.0	w173_GPS	1.25	1.23
86.292	35.376	-2.13	18.8	29.03	15.53	0.81	0.83	0.001	0.0	0.0	0.0	w174_GPS	1.28	1.25
85.646	37.871	-2.94	13.81	28.18	10.92	0.79	0.81	0.001	0.0	0.0	0.0	w175_GPS	1.25	1.23
86.011	37.681	-4.68	13.3	26.52	10.13	0.82	0.85	0.001	0.0	0.0	0.0	w176_GPS	1.29	1.28
86.167	37.62	-1.58	13.44	29.61	10.21	0.81	0.84	0.001	0.0	0.0	0.0	w177_GPS	1.28	1.26
86.176	37.581	-1.25	13.58	29.86	10.32	0.81	0.84	0.001	0.0	0.0	0.0	w178_GPS	1.28	1.26
