Lon,Lat,E.vel,N.vel,E.adj,N.adj,E.sig,N.sig,Corr,U.vel,U.adj,U.sig,Stat,Ref
105.91,34.48,7.29,-4.8,35.44,-11.81,1.12,1.11,-0.029,-1.35,-1.35,1.68,GSTS_GPS,liang_2013_eura
105.91,34.48,7.03,-3.46,35.18,-10.47,1.06,1.05,-0.03,0.21,0.21,3.0,GSTS_GPS,graham_2021_eura
105.91,34.48,5.43,-4.39,33.58,-11.4,0.43,0.43,-0.022,4.85,4.85,3.47,w531_GPS,wang_barbot_2023_eura
105.905,34.484,6.65,-2.41,34.8,-9.42,0.5,0.6,0.0,0.16,0.16,3.0,GSTS_GPS,wang_shen_2020_eura
104.82,33.42,5.31,-2.78,33.55,-9.5,0.71,0.7,-0.007,-0.98,-0.98,1.61,GSWD_GPS,liang_2013_eura
104.815,33.423,7.95,-1.72,36.19,-8.44,0.4,0.4,0.0,0.16,0.16,3.0,GSWD_GPS,wang_shen_2020_eura
104.82,33.42,6.95,-3.13,35.19,-9.85,0.37,0.37,-0.03,5.25,5.25,3.44,w532_GPS,wang_barbot_2023_eura
104.824,33.423,7.15,-1.91,35.39,-8.64,0.3,0.3,0.033,0.16,0.16,3.0,H021_GPS,wang_shen_2020_eura
104.82,33.42,5.31,-2.78,33.55,-9.5,0.71,0.7,-0.003,-1.08,-1.08,2.38,H021_GPS,liang_2013_eura
104.82,33.42,5.17,-3.35,33.41,-10.07,0.85,0.86,-0.005,5.25,5.25,3.44,b385_GPS,wang_barbot_2023_eura
104.82,33.42,5.12,-1.46,33.36,-8.18,0.62,0.61,-0.006,0.21,0.21,3.0,GSWD_GPS,graham_2021_eura
104.82,33.42,4.18,-3.08,32.42,-9.8,0.69,0.68,-0.008,5.25,5.25,3.44,w555_GPS,wang_barbot_2023_eura
107.73,27.98,4.85,-3.43,32.83,-10.92,1.16,1.15,-0.043,-0.76,-0.76,1.87,GZFG_GPS,liang_2013_eura
107.73,27.98,5.05,-1.82,33.03,-9.31,1.07,1.06,-0.048,0.19,0.19,3.0,GZFG_GPS,graham_2021_eura
107.726,27.98,6.14,-2.27,34.12,-9.76,0.4,0.4,0.001,0.14,0.14,3.0,GZFG_GPS,wang_shen_2020_eura
107.73,27.98,3.52,-3.26,31.5,-10.75,0.49,0.47,-0.043,8.48,8.48,3.61,w533_GPS,wang_barbot_2023_eura
104.86,26.59,6.33,-4.12,34.41,-10.86,1.13,1.11,-0.031,0.05,0.05,1.71,GZSC_GPS,liang_2013_eura
104.863,26.586,6.75,-2.3,34.83,-9.04,0.3,0.3,0.001,0.15,0.15,3.0,GZSC_GPS,wang_shen_2020_eura
104.86,26.59,6.64,-2.73,34.72,-9.47,1.06,1.04,-0.033,0.19,0.19,3.0,GZSC_GPS,graham_2021_eura
104.86,26.59,4.93,-2.59,33.01,-9.33,0.43,0.41,-0.033,8.78,8.78,3.54,w534_GPS,wang_barbot_2023_eura
106.51,33.91,4.36,-3.74,32.48,-10.91,0.8,0.8,-0.002,-2.88,-2.88,2.3,H001_GPS,liang_2013_eura
106.51,33.91,3.71,-3.69,31.83,-10.86,0.77,0.7,-0.009,5.23,5.23,3.49,w535_GPS,wang_barbot_2023_eura
106.51,33.91,4.13,-2.35,32.25,-9.52,0.71,0.71,0.0,0.21,0.21,3.0,H001_GPS,graham_2021_eura
106.509,33.915,5.55,-1.2,33.67,-8.37,0.2,0.3,0.012,0.16,0.16,3.0,H001_GPS,wang_shen_2020_eura
106.51,33.91,4.49,-3.68,32.61,-10.85,0.87,0.87,-0.006,5.23,5.23,3.49,b366_GPS,wang_barbot_2023_eura
105.81,33.89,4.15,-5.11,32.32,-12.1,0.8,0.8,-0.002,-0.94,-0.94,2.27,H002_GPS,liang_2013_eura
105.81,33.89,3.92,-3.75,32.09,-10.74,0.71,0.71,0.0,0.21,0.21,3.0,H002_GPS,graham_2021_eura
105.81,33.89,4.65,-4.85,32.82,-11.84,0.8,0.76,-0.007,5.14,5.14,3.47,w536_GPS,wang_barbot_2023_eura
105.81,33.89,4.65,-4.49,32.82,-11.48,0.86,0.86,-0.005,5.14,5.14,3.47,b367_GPS,wang_barbot_2023_eura
105.814,33.891,6.15,-3.31,34.32,-10.3,0.3,0.3,0.021,0.16,0.16,3.0,H002_GPS,wang_shen_2020_eura
105.31,34.11,3.55,-3.59,31.75,-10.44,1.03,1.03,-0.003,0.42,0.42,2.11,H003_GPS,liang_2013_eura
105.31,34.11,3.8,-4.47,32.0,-11.32,0.9,0.64,-0.006,4.96,4.96,3.45,w537_GPS,wang_barbot_2023_eura
105.31,34.11,5.91,-1.73,34.11,-8.58,0.8,0.8,0.016,0.21,0.21,3.0,H003_GPS,graham_2021_eura
105.306,34.108,5.75,-2.22,33.95,-9.07,0.3,0.3,0.019,0.16,0.16,3.0,H003_GPS,wang_shen_2020_eura
105.31,34.11,5.02,-3.47,33.22,-10.32,0.86,0.86,-0.004,4.96,4.96,3.45,b368_GPS,wang_barbot_2023_eura
106.92,33.62,6.06,-5.67,34.15,-12.95,0.82,0.82,-0.004,0.18,0.18,2.38,H004_GPS,liang_2013_eura
106.92,33.62,3.86,-5.63,31.95,-12.91,0.94,0.71,-0.008,5.44,5.44,3.51,w538_GPS,wang_barbot_2023_eura
106.92,33.62,5.84,-4.24,33.93,-11.52,0.73,0.73,-0.002,0.21,0.21,3.0,H004_GPS,graham_2021_eura
106.924,33.617,5.65,-2.79,33.74,-10.07,0.3,0.3,0.029,0.16,0.16,3.0,H004_GPS,wang_shen_2020_eura
106.92,33.62,4.3,-4.5,32.39,-11.78,0.87,0.88,-0.007,5.44,5.44,3.51,b369_GPS,wang_barbot_2023_eura
105.59,33.7,6.74,-4.8,34.92,-11.73,1.04,1.04,-0.002,-0.87,-0.87,2.16,H005_GPS,liang_2013_eura
105.59,33.7,4.21,-4.47,32.39,-11.4,0.9,1.12,-0.004,5.21,5.21,3.46,w539_GPS,wang_barbot_2023_eura
105.595,33.697,6.15,-2.61,34.33,-9.54,0.3,0.3,0.017,0.16,0.16,3.0,H005_GPS,wang_shen_2020_eura
105.59,33.7,5.14,-4.45,33.32,-11.38,0.86,0.86,-0.005,5.21,5.21,3.46,b370_GPS,wang_barbot_2023_eura
105.59,33.7,6.11,-2.72,34.29,-9.65,0.8,0.8,0.016,0.21,0.21,3.0,H005_GPS,graham_2021_eura
105.29,33.78,2.44,-3.69,30.64,-10.54,0.82,0.82,-0.001,1.07,1.07,2.34,H006_GPS,liang_2013_eura
105.285,33.781,5.85,-2.51,34.05,-9.36,0.3,0.3,0.038,0.16,0.16,3.0,H006_GPS,wang_shen_2020_eura
105.29,33.78,5.02,-3.88,33.22,-10.73,0.74,0.7,-0.007,5.13,5.13,3.45,w540_GPS,wang_barbot_2023_eura
105.29,33.78,2.23,-2.35,30.43,-9.2,0.74,0.74,0.001,0.21,0.21,3.0,H006_GPS,graham_2021_eura
105.29,33.78,5.08,-3.73,33.28,-10.58,0.86,0.86,-0.005,5.13,5.13,3.45,b371_GPS,wang_barbot_2023_eura
106.15,33.34,4.62,-4.13,32.77,-11.21,0.8,0.8,-0.002,0.97,0.97,2.28,H007_GPS,liang_2013_eura
106.15,33.34,4.43,-2.74,32.58,-9.82,0.71,0.71,0.0,0.21,0.21,3.0,H007_GPS,graham_2021_eura
106.15,33.34,4.36,-4.4,32.51,-11.48,1.05,0.86,-0.005,5.48,5.48,3.48,w541_GPS,wang_barbot_2023_eura
106.155,33.34,5.15,-2.6,33.3,-9.68,0.3,0.4,0.011,0.16,0.16,3.0,H007_GPS,wang_shen_2020_eura
106.15,33.34,4.62,-4.08,32.77,-11.16,0.86,0.87,-0.006,5.48,5.48,3.48,b372_GPS,wang_barbot_2023_eura
105.63,33.4,4.22,-4.21,32.4,-11.15,0.82,0.82,0.0,-2.04,-2.04,2.35,H008_GPS,liang_2013_eura
105.63,33.4,4.03,-2.85,32.21,-9.79,0.74,0.74,0.003,0.21,0.21,3.0,H008_GPS,graham_2021_eura
105.63,33.4,3.01,-4.56,31.19,-11.5,0.8,0.81,-0.006,5.38,5.38,3.46,w542_GPS,wang_barbot_2023_eura
106.02,32.96,5.2,-4.04,33.36,-11.08,1.05,1.04,-0.003,-0.95,-0.95,2.15,H009_GPS,liang_2013_eura
106.02,32.96,4.27,-4.66,32.43,-11.7,1.01,0.96,-0.005,5.66,5.66,3.48,w543_GPS,wang_barbot_2023_eura
106.02,32.96,5.8,-2.31,33.96,-9.35,0.8,0.8,0.017,0.21,0.21,3.0,H009_GPS,graham_2021_eura
106.023,32.962,5.95,-2.31,34.11,-9.35,0.3,0.3,0.022,0.16,0.16,3.0,H009_GPS,wang_shen_2020_eura
106.02,32.96,4.68,-4.03,32.84,-11.07,0.86,0.87,-0.006,5.66,5.66,3.48,b373_GPS,wang_barbot_2023_eura
105.23,32.57,5.27,-3.41,33.48,-10.24,0.99,0.99,0.006,-1.23,-1.23,1.95,H010_GPS,liang_2013_eura
105.23,32.57,5.46,-3.95,33.67,-10.78,1.28,0.82,-0.004,5.75,5.75,3.46,w544_GPS,wang_barbot_2023_eura
105.23,32.57,4.4,-3.11,32.61,-9.94,0.86,0.86,-0.006,5.75,5.75,3.46,b374_GPS,wang_barbot_2023_eura
105.23,32.57,5.5,-1.52,33.71,-8.35,0.8,0.8,0.016,0.21,0.21,3.0,H010_GPS,graham_2021_eura
105.226,32.571,5.55,-1.81,33.76,-8.64,0.4,0.4,0.038,0.16,0.16,3.0,H010_GPS,wang_shen_2020_eura
105.83,32.45,5.67,-3.24,33.84,-10.23,0.87,0.86,-0.003,-2.63,-2.63,1.9,H011_GPS,liang_2013_eura
105.83,32.45,5.53,-1.85,33.7,-8.84,0.79,0.78,-0.001,0.21,0.21,3.0,H011_GPS,graham_2021_eura
105.83,32.45,3.69,-3.77,31.86,-10.76,0.93,0.63,-0.009,5.9,5.9,3.48,w545_GPS,wang_barbot_2023_eura
105.83,32.448,5.35,-2.21,33.52,-9.2,0.4,0.4,0.028,0.16,0.16,3.0,H011_GPS,wang_shen_2020_eura
105.83,32.45,4.11,-3.76,32.28,-10.75,0.86,0.87,-0.007,5.9,5.9,3.48,b375_GPS,wang_barbot_2023_eura
105.46,32.02,4.13,-3.63,32.33,-10.52,1.03,1.03,-0.002,-0.49,-0.49,2.1,H012_GPS,liang_2013_eura
105.46,32.02,6.09,-1.92,34.29,-8.81,0.8,0.8,0.017,0.2,0.2,3.0,H012_GPS,graham_2021_eura
105.46,32.02,5.02,-4.0,33.22,-10.89,0.99,1.56,-0.003,6.07,6.07,3.47,w546_GPS,wang_barbot_2023_eura
105.457,32.018,5.64,-1.91,33.84,-8.8,0.5,0.4,0.019,0.16,0.16,3.0,H012_GPS,wang_shen_2020_eura
105.46,32.02,4.88,-3.48,33.08,-10.37,0.86,0.86,-0.007,6.07,6.07,3.47,b376_GPS,wang_barbot_2023_eura
103.25,34.75,7.86,-0.18,36.18,-6.49,0.77,0.78,-0.002,1.52,1.52,2.15,H013_GPS,liang_2013_eura
103.25,34.75,8.8,-0.69,37.12,-7.0,0.43,0.45,-0.01,4.32,4.32,3.38,w547_GPS,wang_barbot_2023_eura
103.25,34.75,7.6,1.04,35.92,-5.27,0.71,0.71,-0.001,0.22,0.22,3.0,H013_GPS,graham_2021_eura
103.247,34.749,9.05,1.06,37.37,-5.24,0.2,0.2,0.043,0.17,0.17,3.0,H013_GPS,wang_shen_2020_eura
103.25,34.75,8.21,-0.79,36.53,-7.1,0.84,0.84,-0.002,4.32,4.32,3.38,b377_GPS,wang_barbot_2023_eura
104.07,34.4,7.66,-2.02,35.93,-8.55,0.78,0.78,-0.002,1.02,1.02,2.01,H014_GPS,liang_2013_eura
104.07,34.4,6.79,-2.15,35.06,-8.68,0.85,0.85,-0.003,4.63,4.63,3.41,b378_GPS,wang_barbot_2023_eura
104.07,34.4,7.42,-0.76,35.69,-7.29,0.71,0.71,-0.001,0.21,0.21,3.0,H014_GPS,graham_2021_eura
104.07,34.4,7.1,-2.57,35.37,-9.1,1.0,0.91,-0.002,4.63,4.63,3.41,w548_GPS,wang_barbot_2023_eura
104.073,34.403,7.46,-0.63,35.73,-7.16,0.3,0.3,0.037,0.17,0.17,3.0,H014_GPS,wang_shen_2020_eura
102.5,34.59,7.64,1.34,36.01,-4.76,0.97,0.97,-0.002,1.09,1.09,1.82,H015_GPS,liang_2013_eura
102.502,34.589,8.65,2.25,37.02,-3.85,0.3,0.3,0.039,0.17,0.17,3.0,H015_GPS,wang_shen_2020_eura
102.5,34.59,8.04,0.58,36.41,-5.52,0.84,0.84,-0.002,4.29,4.29,3.36,b379_GPS,wang_barbot_2023_eura
102.5,34.59,8.63,2.05,37.0,-4.05,0.8,0.8,0.016,0.22,0.22,3.0,H015_GPS,graham_2021_eura
102.5,34.59,8.13,1.15,36.5,-4.95,0.86,0.75,-0.002,4.29,4.29,3.36,w549_GPS,wang_barbot_2023_eura
104.38,34.05,6.04,-2.14,34.3,-8.75,0.99,0.99,-0.003,0.61,0.61,1.94,H016_GPS,liang_2013_eura
104.384,34.046,7.15,-0.82,35.41,-7.43,0.3,0.3,0.032,0.16,0.16,3.0,H016_GPS,wang_shen_2020_eura
104.38,34.05,6.71,-1.95,34.97,-8.56,0.85,0.85,-0.004,4.86,4.86,3.42,b380_GPS,wang_barbot_2023_eura
104.38,34.05,7.51,-0.33,35.77,-6.94,0.8,0.8,0.015,0.21,0.21,3.0,H016_GPS,graham_2021_eura
104.38,34.05,5.73,-2.82,33.99,-9.43,0.9,0.83,-0.004,4.86,4.86,3.42,w550_GPS,wang_barbot_2023_eura
103.15,34.11,8.13,-0.79,36.46,-7.07,0.77,0.77,-0.003,3.24,3.24,2.14,H017_GPS,liang_2013_eura
103.147,34.109,8.96,0.66,37.29,-5.62,0.3,0.3,0.019,0.17,0.17,3.0,H017_GPS,wang_shen_2020_eura
103.15,34.11,8.22,-1.14,36.55,-7.42,0.84,0.84,-0.003,4.64,4.64,3.38,b381_GPS,wang_barbot_2023_eura
103.15,34.11,7.91,0.44,36.24,-5.84,0.71,0.71,-0.002,0.21,0.21,3.0,H017_GPS,graham_2021_eura
103.15,34.11,8.32,-0.86,36.65,-7.14,0.51,0.63,-0.007,4.64,4.64,3.38,w551_GPS,wang_barbot_2023_eura
102.13,34.0,11.31,-0.35,39.71,-6.35,0.75,0.75,-0.003,1.95,1.95,1.78,H018_GPS,liang_2013_eura
102.126,34.0,10.85,1.25,39.25,-4.75,0.3,0.3,0.032,0.17,0.17,3.0,H018_GPS,wang_shen_2020_eura
102.13,34.0,10.18,-0.43,38.58,-6.43,0.83,0.84,-0.002,4.54,4.54,3.35,b382_GPS,wang_barbot_2023_eura
102.13,34.0,11.09,0.83,39.49,-5.17,0.69,0.69,-0.002,0.22,0.22,3.0,H018_GPS,graham_2021_eura
102.13,34.0,10.19,-0.29,38.59,-6.29,0.56,0.8,-0.003,4.54,4.54,3.35,w552_GPS,wang_barbot_2023_eura
104.4,33.79,5.72,-2.65,33.98,-9.26,0.79,0.78,0.005,-0.05,-0.05,2.2,H019_GPS,liang_2013_eura
104.401,33.787,7.35,-1.03,35.61,-7.64,0.3,0.3,0.033,0.16,0.16,3.0,H019_GPS,wang_shen_2020_eura
104.4,33.79,6.76,-2.54,35.02,-9.15,0.85,0.85,-0.004,5.0,5.0,3.42,b383_GPS,wang_barbot_2023_eura
104.4,33.79,5.52,-1.36,33.78,-7.97,0.72,0.71,0.008,0.21,0.21,3.0,H019_GPS,graham_2021_eura
104.4,33.79,7.21,-3.0,35.47,-9.61,0.6,0.82,-0.006,5.0,5.0,3.42,w553_GPS,wang_barbot_2023_eura
103.73,33.94,7.03,-1.02,35.33,-7.45,0.78,0.78,-0.002,-0.45,-0.45,2.18,H020_GPS,liang_2013_eura
103.727,33.937,8.05,0.26,36.35,-6.17,0.3,0.3,0.015,0.17,0.17,3.0,H020_GPS,wang_shen_2020_eura
103.73,33.94,7.45,-1.29,35.75,-7.72,0.84,0.85,-0.003,4.82,4.82,3.4,b384_GPS,wang_barbot_2023_eura
103.73,33.94,6.81,0.24,35.11,-6.19,0.71,0.71,0.0,0.21,0.21,3.0,H020_GPS,graham_2021_eura
103.73,33.94,7.17,-1.47,35.47,-7.9,0.73,0.74,-0.005,4.82,4.82,3.4,w554_GPS,wang_barbot_2023_eura
104.62,33.0,4.78,-3.97,33.03,-10.64,0.79,0.79,-0.002,-2.48,-2.48,2.21,H022_GPS,liang_2013_eura
104.625,33.001,6.05,-2.22,34.3,-8.89,0.3,0.3,0.016,0.16,0.16,3.0,H022_GPS,wang_shen_2020_eura
104.62,33.0,5.12,-3.79,33.37,-10.46,0.85,0.86,-0.005,5.44,5.44,3.43,b386_GPS,wang_barbot_2023_eura
104.62,33.0,6.0,-4.53,34.25,-11.2,1.72,0.95,-0.002,5.44,5.44,3.43,w556_GPS,wang_barbot_2023_eura
104.62,33.0,4.62,-2.65,32.87,-9.32,0.71,0.71,0.0,0.21,0.21,3.0,H022_GPS,graham_2021_eura
104.23,33.23,10.7,-5.14,38.97,-11.71,0.82,0.82,-0.003,-0.93,-0.93,2.33,H024_GPS,liang_2013_eura
104.23,33.23,11.91,-3.32,40.18,-9.89,0.8,0.8,0.016,0.21,0.21,3.0,H024_GPS,graham_2021_eura
104.23,33.23,9.64,-7.11,37.91,-13.68,1.23,1.77,-0.001,5.26,5.26,3.42,b387_GPS,wang_barbot_2023_eura
103.43,32.93,7.67,-3.02,35.99,-9.37,0.99,0.99,-0.003,2.17,2.17,1.91,H025_GPS,liang_2013_eura
103.43,32.93,9.81,-1.04,38.13,-7.39,0.8,0.8,0.016,0.21,0.21,3.0,H025_GPS,graham_2021_eura
103.435,32.931,9.35,-1.23,37.67,-7.59,0.3,0.4,0.017,0.17,0.17,3.0,H025_GPS,wang_shen_2020_eura
103.43,32.93,8.92,-2.46,37.24,-8.81,0.84,0.85,-0.004,5.3,5.3,3.4,b388_GPS,wang_barbot_2023_eura
103.43,32.93,7.97,-3.49,36.29,-9.84,2.6,1.34,0.0,5.3,5.3,3.4,w557_GPS,wang_barbot_2023_eura
102.99,33.57,9.9,-2.08,38.25,-8.32,1.05,1.05,-0.001,2.66,2.66,2.08,H026_GPS,liang_2013_eura
102.991,33.571,10.55,0.06,38.9,-6.18,0.3,0.3,0.033,0.17,0.17,3.0,H026_GPS,wang_shen_2020_eura
102.99,33.57,9.7,-0.86,38.05,-7.1,1.0,1.0,0.0,0.21,0.21,3.0,H026_GPS,graham_2021_eura
102.99,33.57,10.35,-2.58,38.7,-8.82,0.97,0.66,-0.003,4.9,4.9,3.38,w558_GPS,wang_barbot_2023_eura
101.48,33.43,10.88,0.28,39.32,-5.55,0.79,0.79,-0.002,2.87,2.87,2.17,H027_GPS,liang_2013_eura
101.48,33.43,11.48,-0.39,39.92,-6.22,0.5,0.79,-0.004,4.74,4.74,3.33,w559_GPS,wang_barbot_2023_eura
101.48,33.43,10.69,1.44,39.13,-4.39,0.74,0.74,-0.001,0.21,0.21,3.0,H027_GPS,graham_2021_eura
101.482,33.429,12.65,1.25,41.09,-4.58,0.3,0.3,0.023,0.17,0.17,3.0,H027_GPS,wang_shen_2020_eura
101.48,33.43,11.46,-0.02,39.9,-5.85,0.83,0.83,-0.002,4.74,4.74,3.33,b389_GPS,wang_barbot_2023_eura
101.71,32.9,10.86,-1.04,39.28,-6.93,1.01,1.0,-0.003,3.11,3.11,1.92,H028_GPS,liang_2013_eura
101.71,32.9,13.0,-2.22,41.42,-8.11,0.78,0.91,-0.002,5.05,5.05,3.34,w560_GPS,wang_barbot_2023_eura
101.706,32.902,12.76,0.35,41.18,-5.54,0.3,0.3,0.027,0.17,0.17,3.0,H028_GPS,wang_shen_2020_eura
101.71,32.9,12.08,-1.1,40.5,-6.99,0.83,0.83,-0.002,5.05,5.05,3.34,b390_GPS,wang_barbot_2023_eura
101.71,32.9,12.82,0.15,41.24,-5.74,0.8,0.8,0.015,0.21,0.21,3.0,H028_GPS,graham_2021_eura
100.59,33.09,13.06,0.92,41.55,-4.67,0.96,0.96,-0.003,3.4,3.4,1.71,H029_GPS,liang_2013_eura
100.59,33.09,14.13,-1.52,42.62,-7.11,0.52,0.52,-0.005,4.76,4.76,3.31,w561_GPS,wang_barbot_2023_eura
100.595,33.093,13.66,1.54,42.14,-4.05,0.4,0.4,0.028,0.18,0.18,3.0,H029_GPS,wang_shen_2020_eura
100.59,33.09,13.32,0.85,41.81,-4.74,0.8,0.8,0.015,0.21,0.21,3.0,H029_GPS,graham_2021_eura
100.59,33.09,12.68,-0.31,41.17,-5.9,0.83,0.83,-0.001,4.76,4.76,3.31,b391_GPS,wang_barbot_2023_eura
103.61,32.59,6.55,-3.03,34.86,-9.43,0.78,0.78,-0.002,3.69,3.69,2.16,H030_GPS,liang_2013_eura
103.61,32.59,7.3,-3.99,35.61,-10.39,0.73,0.69,-0.006,5.5,5.5,3.41,w562_GPS,wang_barbot_2023_eura
103.613,32.591,7.75,-2.33,36.06,-8.73,0.3,0.3,0.029,0.16,0.16,3.0,H030_GPS,wang_shen_2020_eura
103.61,32.59,7.36,-3.85,35.67,-10.25,0.85,0.85,-0.004,5.5,5.5,3.41,b392_GPS,wang_barbot_2023_eura
103.61,32.59,6.42,-1.76,34.73,-8.16,0.71,0.71,0.0,0.21,0.21,3.0,H030_GPS,graham_2021_eura
102.5,32.79,8.85,-1.48,37.23,-7.58,1.0,1.0,0.003,2.47,2.47,1.9,H031_GPS,liang_2013_eura
102.5,32.79,10.09,-1.98,38.47,-8.08,1.2,1.26,-0.001,5.23,5.23,3.37,w563_GPS,wang_barbot_2023_eura
102.5,32.79,11.41,-0.14,39.79,-6.24,0.8,0.8,0.016,0.21,0.21,3.0,H031_GPS,graham_2021_eura
102.501,32.786,11.85,0.35,40.23,-5.75,0.4,0.4,0.026,0.17,0.17,3.0,H031_GPS,wang_shen_2020_eura
102.5,32.79,10.59,-1.46,38.97,-7.56,0.84,0.84,-0.003,5.23,5.23,3.37,b393_GPS,wang_barbot_2023_eura
104.57,32.41,6.05,-3.77,34.3,-10.43,0.83,0.83,-0.003,-1.18,-1.18,2.37,H032_GPS,liang_2013_eura
104.57,32.41,5.93,-2.45,34.18,-9.11,0.76,0.76,-0.001,0.21,0.21,3.0,H032_GPS,graham_2021_eura
104.57,32.41,4.09,-4.33,32.34,-10.99,1.76,0.71,-0.003,5.74,5.74,3.44,w564_GPS,wang_barbot_2023_eura
104.571,32.405,6.45,-1.82,34.7,-8.48,0.3,0.3,0.025,0.16,0.16,3.0,H032_GPS,wang_shen_2020_eura
104.57,32.41,5.34,-3.62,33.59,-10.28,0.85,0.86,-0.005,5.74,5.74,3.44,b394_GPS,wang_barbot_2023_eura
104.83,32.18,4.33,-3.49,32.57,-10.22,0.78,0.78,-0.002,1.71,1.71,2.2,H033_GPS,liang_2013_eura
104.83,32.18,5.3,-4.36,33.54,-11.09,1.14,0.65,-0.006,5.9,5.9,3.45,w565_GPS,wang_barbot_2023_eura
104.832,32.182,5.84,-2.61,34.08,-9.34,0.3,0.3,0.024,0.16,0.16,3.0,H033_GPS,wang_shen_2020_eura
104.83,32.18,4.77,-4.32,33.01,-11.05,0.86,0.86,-0.006,5.9,5.9,3.45,b395_GPS,wang_barbot_2023_eura
104.83,32.18,4.22,-2.15,32.46,-8.88,0.7,0.7,0.0,0.21,0.21,3.0,H033_GPS,graham_2021_eura
103.73,32.36,5.83,-4.24,34.14,-10.67,0.82,0.82,-0.003,2.4,2.4,2.31,H034_GPS,liang_2013_eura
103.73,32.36,5.71,-2.96,34.02,-9.39,0.75,0.75,-0.001,0.21,0.21,3.0,H034_GPS,graham_2021_eura
103.73,32.36,6.61,-5.03,34.92,-11.46,1.29,0.84,-0.003,5.64,5.64,3.41,w566_GPS,wang_barbot_2023_eura
103.732,32.361,7.14,-2.42,35.45,-8.86,0.3,0.4,0.019,0.16,0.16,3.0,H034_GPS,wang_shen_2020_eura
103.73,32.36,5.81,-3.84,34.12,-10.27,0.85,0.85,-0.004,5.64,5.64,3.41,b396_GPS,wang_barbot_2023_eura
104.44,31.8,5.51,-4.18,33.77,-10.8,1.03,1.03,-0.003,-1.96,-1.96,2.07,H035_GPS,liang_2013_eura
104.44,31.8,5.98,-3.31,34.24,-9.93,1.19,1.23,-0.002,6.04,6.04,3.44,w567_GPS,wang_barbot_2023_eura
104.44,31.8,5.9,-2.73,34.16,-9.35,0.8,0.8,0.016,0.21,0.21,3.0,H035_GPS,graham_2021_eura
104.444,31.802,6.15,-2.21,34.41,-8.84,0.3,0.3,0.02,0.16,0.16,3.0,H035_GPS,wang_shen_2020_eura
104.44,31.8,4.76,-4.15,33.02,-10.77,0.85,0.86,-0.006,6.04,6.04,3.44,b397_GPS,wang_barbot_2023_eura
103.17,32.08,6.11,-3.51,34.45,-9.79,0.81,0.81,-0.002,2.35,2.35,2.28,H037_GPS,liang_2013_eura
103.17,32.08,6.01,-2.26,34.35,-8.54,0.75,0.75,0.0,0.21,0.21,3.0,H037_GPS,graham_2021_eura
103.17,32.08,7.07,-5.5,35.41,-11.78,0.71,0.7,-0.006,5.7,5.7,3.4,w568_GPS,wang_barbot_2023_eura
103.166,32.075,7.85,-2.14,36.19,-8.42,0.3,0.3,0.03,0.16,0.16,3.0,H037_GPS,wang_shen_2020_eura
103.17,32.08,7.13,-5.36,35.47,-11.64,0.84,0.85,-0.004,5.7,5.7,3.4,b398_GPS,wang_barbot_2023_eura
100.73,31.86,9.2,-2.2,37.67,-7.82,0.92,0.91,-0.003,3.87,3.87,2.65,H039_GPS,liang_2013_eura
100.73,31.86,9.09,-1.07,37.56,-6.69,0.88,0.87,-0.002,0.21,0.21,3.0,H039_GPS,graham_2021_eura
100.73,31.86,11.54,-2.75,40.01,-8.37,1.24,1.82,0.0,5.42,5.42,3.32,w569_GPS,wang_barbot_2023_eura
100.728,31.862,11.45,-1.16,39.92,-6.78,0.4,0.4,0.02,0.17,0.17,3.0,H039_GPS,wang_shen_2020_eura
100.73,31.86,10.13,-2.73,38.6,-8.35,0.93,0.93,-0.001,5.42,5.42,3.32,b399_GPS,wang_barbot_2023_eura
101.61,31.77,8.69,-3.54,37.11,-9.4,0.99,0.99,-0.001,0.91,0.91,1.85,H040_GPS,liang_2013_eura
101.61,31.77,9.27,-2.66,37.69,-8.52,1.47,1.23,-0.0,5.61,5.61,3.35,w570_GPS,wang_barbot_2023_eura
101.61,31.77,9.71,-2.75,38.13,-8.61,0.8,0.8,0.015,0.21,0.21,3.0,H040_GPS,graham_2021_eura
101.615,31.77,10.25,-1.74,38.67,-7.61,0.3,0.3,0.02,0.17,0.17,3.0,H040_GPS,wang_shen_2020_eura
101.61,31.77,8.84,-3.89,37.26,-9.75,0.83,0.84,-0.003,5.61,5.61,3.35,b400_GPS,wang_barbot_2023_eura
101.07,32.32,11.02,-1.51,39.48,-7.23,0.33,0.33,-0.007,2.93,2.93,1.62,H041_GPS,liang_2013_eura
101.07,32.32,10.89,-0.36,39.35,-6.08,0.19,0.19,0.003,0.21,0.21,3.0,H041_GPS,graham_2021_eura
101.07,32.32,11.67,-1.44,40.13,-7.16,1.0,1.0,-0.001,5.24,5.24,3.33,w571_GPS,wang_barbot_2023_eura
101.07,32.319,12.55,-0.05,41.01,-5.77,0.3,0.3,0.029,0.17,0.17,3.0,H041_GPS,wang_shen_2020_eura
101.07,32.32,11.34,-1.29,39.8,-7.01,0.83,0.83,-0.002,5.24,5.24,3.33,b401_GPS,wang_barbot_2023_eura
100.33,32.27,14.02,-0.68,42.51,-6.19,0.31,0.31,-0.007,2.38,2.38,1.52,H042_GPS,liang_2013_eura
100.33,32.27,13.89,0.43,42.38,-5.08,0.17,0.17,0.004,0.21,0.21,3.0,H042_GPS,graham_2021_eura
